plz,strasse,nummer,lon,lat,status,modifikation,batterie,kommentar
8330,Näppenrainstrasse,9,8.788066864013672,47.375450134277344,IN_BETRIEB,01.08.2021,False,
8330,Näppenrainstrasse,11,8.788020133972168,47.37546920776367,IN_BETRIEB,01.03.2022,False,
8330,Näppenrainstrasse,15,8.787837028503418,47.37559127807617,IN_BETRIEB,01.09.2022,False,
8330,Näppenrainstrasse,16,8.788162231445312,47.3761100769043,IN_BETRIEB,27.08.2024,False,
8330,Näppenrainstrasse,18,8.788032531738281,47.376338958740234,IN_BETRIEB,10.10.2022,False,
8330,Näppenrainstrasse,19,8.78762149810791,47.37574005126953,IN_BETRIEB,01.03.2022,False,
8330,Näppenrainstrasse,20,8.787759780883789,47.37662887573242,IN_BETRIEB,06.10.2021,False,
8330,Näppenrainstrasse,33,8.786942481994629,47.376216888427734,IN_BETRIEB,,False,kein Plan vorhanden
8330,Näppenrainstrasse,35,8.788107872009277,47.37571716308594,IN_BETRIEB,24.01.2025,True,Batterie
8330,Näppenrainstrasse,37,8.788042068481445,47.37577819824219,IN_BETRIEB,15.11.2023,False,
8330,Näppenrainstrasse,39,8.787851333618164,47.375953674316406,IN_BETRIEB,15.11.2023,False,
8330,Näppenrainstrasse,45,8.78752613067627,47.376251220703125,IN_BETRIEB,15.11.2023,False,
8330,Nussbaumstrasse,1,8.78918743133545,47.36647415161133,IN_BETRIEB,,False,"kein Plan vorhanden, BG2012-0114"
8330,Nussbaumstrasse,7,8.789461135864258,47.36670684814453,IN_BETRIEB,29.08.2024,True,Batterie
8330,Nussbaumstrasse,11,8.78906536102295,47.36698532104492,IN_BETRIEB,01.10.2022,False,
8330,Nussbaumstrasse,17,8.789453506469727,47.367191314697266,IN_BETRIEB,19.09.2024,False,
8330,Oberhittnauerstrasse,8,8.797228813171387,47.36421585083008,IN_BETRIEB,21.08.2023,True,Batterie
8330,Oberhittnauerstrasse,22a-c,8.798563,47.363437,IN_BETRIEB,25.03.2025,False,
8330,Oberhittnauerstrasse,22d,8.798357,47.363527,IN_BETRIEB,25.03.2025,False,
8330,Oberhittnauerstrasse,40.1,8.803689,47.363263,ANMELDUNG,01.04.2025,True,Batterie 
8330,Obermattstrasse,2,8.778190612792969,47.36570358276367,29.07.2024,False,siehe auch Friedhofstrasse 11
8330,Obermattstrasse,8,8.777478218078613,47.365875244140625,IN_BETRIEB,08.07.2024,True,Batterie
8330,Obermattstrasse,28t,8.778813362121582,47.367271423339844,IN_BETRIEB,31.01.2023,False,
8330,Obermattstrasse,39,8.77880573272705,47.368473052978516,IN_BETRIEB,15.06.2022,False,
8330,Obermattstrasse,65,8.780136108398438,47.36983108520508,IN_BETRIEB,17.12.2020,False,Haus C
8330,Obermattstrasse,65,8.780136108398438,47.36983108520508,IN_BETRIEB,17.12.2020,False,Haus F
8330,Obermattstrasse,70,8.780708,47.369881,IN_BETRIEB,04.09.2024,False,
8330,Obermattstrasse,73,8.780515670776367,47.37083435058594,IN_BETRIEB,15.07.2020,False,
8330,Oberwilerstrasse,1,8.796204566955566,47.36308670043945,IN_BETRIEB,08.07.2018,False,
8330,Oberwilerstrasse,12,8.796955108642578,47.36250686645508,IN_BETRIEB,28.11.2023,False,
8330,Oberwilerstrasse,14,8.797430038452148,47.362300872802734,IN_BETRIEB,25.05.2023,False,
8330,Oberwilerstrasse,34,8.79915,47.363037,IN_BETRIEB,30.07.2025,False,
8330,Pfaffbergstrasse,2+4,8.795028,47.365405,IN_BETRIEB,20.11.2025,False
8330,Pfaffbergstrasse,21,8.793930053710938,47.36745834350586,IN_BETRIEB,17.09.2020,False,
8330,Pfaffbergstrasse,21,8.79409,47.367133,IN_BETRIEB,31.08.2026,False,
8331,Pfäffikerstrasse,10b,8.806247,47.344968,IN_BETRIEB,19.08.2025,False,
8331,Pfäffikerstrasse,12a,8.80650520324707,47.344661712646484,IN_BETRIEB,29.05.2024,True,Batterie
8331,Pfäffikerstrasse,12b,8.806385040283203,47.344688415527344,IN_BETRIEB,13.02.2017,False,
8331,Pfäffikerstrasse,14,8.806509971618652,47.344337463378906,IN_BETRIEB,25.03.2023,False,
8330,Pilatusstrasse,40,8.78344,47.363297,IN_BETRIEB,14.02.2026,False,
8330,Plattenweg,3a,8.797677040100098,47.36201858520508,IN_BETRIEB,23.03.2021,False,
8330,Postgasse,7,8.783123,47.366098,IN_BETRIEB,04.02.2025,False,
8330,Rainweg,4,8.797471046447754,47.36567306518555,ANMELDUNG,20.01.2025,True,Batterie
8330,Rappengasse,8,8.782119,47.365888,IN_BETRIEB,02.07.2025,True,Batterie
8330,Rappengasse,31,8.783610343933105,47.366065979003906,IN_BETRIEB,05.12.2016,False,
8330,Rickstrasse,20,8.78610897064209,47.37957763671875,IN_BETRIEB,07.07.2022,False,
8330,Rickstrasse,22,8.786210060119629,47.37974166870117,IN_BETRIEB,23.06.2023,False,
8330,Rigistrasse,15,8.787908554077148,47.36369323730469,IN_BETRIEB,27.02.2024,False,
8330,Rigistrasse,16,8.78648853302002,47.36384963989258,IN_BETRIEB,30.05.2021,False,
8330,Rigistrasse,20,8.786112785339355,47.363399505615234,IN_BETRIEB,22.02.2024,False,
8330,Rigistrasse,38,8.785317,47.362709,ANMELDUNG,03.07.2025,True,Batterie
8330,Russikerstrasse,23,8.783037185668945,47.369754791259766,UNBEKANNT,,False,"(BG2009-0116) ob effektiv erstellt, unklar"
8330,Russikerstrasse,55,8.780709,47.371995,IN_BETRIEB,03.09.2025,True,Batterie
8330,Russikerstrasse,57,8.781072,47.371975,ANMELDUNG,15.10.2025,False,
8330,Russikerstrasse,60,8.78193187713623,47.37181091308594,IN_BETRIEB,19.06.2023,False,
8330,Russikerstrasse,107,8.780557632446289,47.37509536743164,IN_BETRIEB,04.11.2016,False,
8330,Russikerstrasse,113a,8.780041694641113,47.37562561035156,IN_BETRIEB,13.10.2023,False,
8330,Russikerstrasse,151,8.78199577331543,47.379478454589844,IN_BETRIEB,15.08.2016,False,kein Plan vorhanden (BG2011-0127)
8330,Russikerstrasse,152,8.781932830810547,47.37993240356445,IN_BETRIEB,,False,keine Pläne vorhanden
8330,Sandgrubenstrasse,11,8.777139,47.368746,IN_BETRIEB,06.08.2024,True,Batterie
8330,Sandgrubenstrasse,13,8.776747703552246,47.36854553222656,IN_BETRIEB,21.08.2024,False,
8330,Sandgrubenstrasse,15,8.77651596069336,47.369014739990234,IN_BETRIEB,21.08.2024,False,
8330,Sandgrubenstrasse,17,8.776055335998535,47.36869812011719,IN_BETRIEB,06.08.2024,True,Batterie
8330,Sandgrubenstrasse,19,8.775619506835938,47.36843490600586,IN_BETRIEB,16.07.2024,True,Batterie
8330,Schalchenstrasse,1,8.82674789428711,47.395118713378906,UNBEKANNT,,False,nicht erstellt
8330,Schalchenstrasse,8,8.827027320861816,47.39542770385742,UNBEKANNT,,False,keine Ahnung
8330,Schalchenstrasse,10,8.826834678649902,47.39547348022461,IN_BETRIEB,,False,"kein Plan vorhanden, BG2010-0032"
8330,Schalchenstrasse,21.3,8.826,47.396775,IN_BETRIEB,14.03.2025,True,Batterie
8330,Schanzstrasse,10,8.769975,47.365314,IN_BETRIEB,28.09.2021,False,Klärbecken
8330,Schanzstrasse,10,8.769731,47.365777,ANMELDUNG,24.09.2025,False,Betriebsgebäude
8330,Schanzstrasse,15,8.76949405670166,47.366455078125,IN_BETRIEB,18.07.2021,False,
8330,Schanzweg,2,8.768019676208496,47.36479949951172,IN_BETRIEB,11.05.2023,False,Hauptgebäude
8330,Schanzweg,2,8.767688,47.365102,IN_BETRIEB,11.05.2023,False,Schopf hinter dem Hauptgebäude
8330,Schanzweg,11,8.766977,47.363813,ANMELDUNG,07.08.2025, False,
8330,Schärackerstrasse,11,8.780139923095703,47.37103271484375,IN_BETRIEB,15.07.2020,False,
8330,Schärackerstrasse,35,8.777544,47.37211,IN_BETRIEB,18.03.2026,False,
8330,Schmiedenweg,6,8.794626235961914,47.36020278930664,IN_BETRIEB,24.06.2023,False,
8330,Schmiedenweg,7,8.794504165649414,47.36051559448242,IN_BETRIEB,15.03.2024,False,
8330,Schmiedenweg,8,8.794828414916992,47.36039352416992,IN_BETRIEB,12.10.2022,False,
8330,Schönbüelstrasse,2,8.797871589660645,47.36215591430664,IN_BETRIEB,07.12.2016,False,
8330,Schönbüelstrasse,8,8.798333168029785,47.36181640625,IN_BETRIEB,28.08.2023,True,Batterie
8330,Schönbüelstrasse,11,8.7990140914917,47.36186218261719,IN_BETRIEB,16.09.2014,False,
8330,Schönbüelstrasse,12,8.79860782623291,47.36160659790039,IN_BETRIEB,28.02.2024,False,
8330,Schönbüelstrasse,14,8.798413276672363,47.36141586303711,IN_BETRIEB,,False,"kein Plan vorhanden, BG2013-0064"
8330,Schönbüelstrasse,16,8.798879623413086,47.36137771606445,IN_BETRIEB,18.07.2012,False,kein Plan vorhanden (BG2012-0078)
8330,Schönbüelstrasse,19,8.799667358398438,47.361297607421875,IN_BETRIEB,06.11.2023,False,
8330,Schönbüelstrasse,26,8.79978084564209,47.3605842590332,IN_BETRIEB,14.01.2025,True,Batterie
8330,Schönbüelstrasse,28,8.800143241882324,47.36075210571289,IN_BETRIEB,07.10.2013,False,
8330,Schönbüelstrasse,29,8.799888610839844,47.36115646362305,IN_BETRIEB,06.11.2023,False,
8330,Schönbüelstrasse,32a,8.800614356994629,47.36119079589844,UNBEKANNT,,False,kein Plan vorhanden
8330,Schönbüelstrasse,32b,8.800722122192383,47.36113357543945,IN_BETRIEB,03.11.2023,False,
8330,Schönbüelstrasse,35,8.800048,47.361573,ANMELDUNG,15.07.2025,False,
8330,Schönbüelstrasse,38,8.800381660461426,47.36186981201172,IN_BETRIEB,05.10.2014,False,
8330,Schönbüelstrasse,39,8.799689292907715,47.361881256103516,IN_BETRIEB,04.11.2020,True,Batterie
8330,Schönbüelstrasse,40,8.79995059967041,47.36206817626953,IN_BETRIEB,01.05.2022,False,
8330,Schönbüelstrasse,42,8.799797058105469,47.362281799316406,IN_BETRIEB,13.10.2024,False,
8330,Schönbüelstrasse,45,8.798887252807617,47.36244201660156,ANMELDUNG,02.11.2023,False,"Kombi-Anlage, PV + thermisch"
8330,Schriberweidstrasse,2,8.777667,47.374492,ANMELDUNG,01.09.2025,False,
8330,Schriberweidstrasse,16,8.777102,47.374219,IN_BETRIEB,24.09.2025,False,
8330,Schriberweidstrasse,18,8.776914,47.373958,IN_BETRIEB,24.09.2025,False,
8330,Schriberweidstrasse,21,8.777246,47.373061,IN_BETRIEB,04.09.2025,False,
8331,Schulhausstrasse,10,8.80843,47.343502,IN_BETRIEB,01.07.2024,False,
8331,Schulhausstrasse,16,8.810564994812012,47.34264373779297,IN_BETRIEB,05.10.2023,False,
8331,Schulhausstrasse,25,8.812577,47.343168,IN_BETRIEB,08.09.2025,False
8331,Schulhaustrasse,30.1,8.81419849395752,47.34225082397461,IN_BETRIEB,14.05.2024,True,Batterie
8330,Schulstrasse,26,8.780765533447266,47.366764068603516,ANMELDUNG,16.06.2023,False,
8330,Schürstrasse,9,8.802884101867676,47.385013580322266,IN_BETRIEB,11.03.2015,False,
8330,Schützenhausstrasse,1,8.773046493530273,47.365806579589844,IN_BETRIEB,14.07.2020,False,
8330,Schützenhausstrasse,5,8.772027,47.365779,IN_BETRIEB,23.02.2026,False,
8330,Seehof,1.1,8.791329383850098,47.35606002807617,IN_BETRIEB,19.09.2014,False,
8331,Seewadelstrasse,8.1,8.804657936096191,47.343788146972656,IN_BETRIEB,27.07.2023,True,Batterie
8331,Seewadelstrasse,10,8.804661750793457,47.343589782714844,UNBEKANNT,,False,kein Plan vorhanden
8331,Seewadelstrasse,12,8.804412841796875,47.343597412109375,UNBEKANNT,,False,kein Plan vorhanden
8331,Seewadelstrasse,14,8.804048538208008,47.34356689453125,IN_BETRIEB,14.10.2020,False,
8330,Seilerstrasse,21,8.778051376342773,47.38168716430664,UNBEKANNT,,False,kein Plan vorhanden
8331,Sonnengrundstrasse,1,8.81498908996582,47.34371566772461,IN_BETRIEB,25.05.2016,False,
8331,Sonnengrundstrasse,8.1,8.814179420471191,47.34316635131836,IN_BETRIEB,29.03.2018,False,
8331,Sonnenstrasse,6,8.77036,47.370862,IN_BETRIEB,21.01.2019,False,
8331,Sonnenstrasse,6,8.807332,47.345188,IN_BETRIEB,04.12.2025,False,TG Einfahrt
8331,Sonnenstrasse,15,8.808004379272461,47.34489059448242,IN_BETRIEB,16.01.2024,True,Batterie
8331,Sonnenstrasse,20,8.807519,47.344162,IN_BETRIEB,10.05.2025,True,Batterie
8331,Sonnenstrasse,22,8.807404518127441,47.34402847290039,IN_BETRIEB,31.05.2021,False,
8330,Sophie-Guyer-Strasse,2,8.789011001586914,47.36570358276367,IN_BETRIEB,03.12.2018,False,
8330,Sophie-Guyer-Strasse,3,8.788225,47.365698,ANMELDUNG,11.08.2025,False,
8330,Sophie-Guyer-Strasse,5,8.787901,47.365926,ANMELDUNG,11.08.2025,False,
8330,Sophie-Guyer-Strasse,9,8.787518501281738,47.36625289916992,IN_BETRIEB,15.02.2023,False,
8330,Speckstrasse,3,8.770674,47.370739,ANMELDUNG,14.02.2024,True
8330,Speckstrasse,5,8.770359992980957,47.37037658691406,IN_BETRIEB,28.05.2025,False,Erweiterung an der Fassade
8330,Speckstrasse,9,8.770119667053223,47.37041091918945,IN_BETRIEB,28.06.2013,False,
8330,Speckstrasse,11,8.77036,47.370862,05.12.2025,True,Batterie
8330,Speckstrasse,18,8.770642280578613,47.37211990356445,IN_BETRIEB,20.08.2024,False,
8330,Speckstrasse,19,8.768631935119629,47.37198257446289,IN_BETRIEB,17.11.2023,False,Haba AG
8330,Speckstrasse,20,8.770269393920898,47.37314987182617,IN_BETRIEB,23.05.2022,False,
8330,Speckstrasse,23,8.767312049865723,47.37307357788086,IN_BETRIEB,14.04.2022,False,
8330,Speckstrasse,24.6,8.76804,47.373452,IN_BETRIEB,28.04.2025,False,Huber & Suhner AG
8330,Speerstrasse,9,8.771788597106934,47.369014739990234,IN_BETRIEB,,False,"kein Plan vorhanden, BG2013-0008"
8330,Steinackerstrasse,1,8.779577255249023,47.37390899658203,IN_BETRIEB,16.01.2024,False,
8330,Steinmüristrasse,14,8.792482376098633,47.36559295654297,IN_BETRIEB,15.12.2023,False,
8330,Steinmüristrasse,15,8.792251586914062,47.36581039428711,IN_BETRIEB,05.03.2021,False,a+b
8330,Steinmüristrasse,19,8.79244613647461,47.36598205566406,IN_BETRIEB,22.09.2023,True,Batterie
8330,Steinwiesstrasse,43,8.782249450683594,47.37192153930664,IN_BETRIEB,14.03.2018,False,
8330,Steinwiesstrasse,45,8.78207778930664,47.37206268310547,IN_BETRIEB,19.06.2023,False,
8330,Stockstrasse,12,8.784666061401367,47.369529724121094,IN_BETRIEB,01.02.2023,False,
8330,Stockstrasse,23,8.786377,47.36911,IN_BETRIEB,18.09.2024,True,Batterie
8330,Stockstrasse,26,8.78638744354248,47.36884307861328,UNBEKANNT,,False,keine Ahnung
8330,Stogelenstrasse,1,8.784496,47.363213,ANMELDUNG,03.07.2025,False,
8330,Stogelenstrasse,3,8.784482,47.363124,ANMELDUNG,03.07.2025,False,
8330,Stogelenstrasse,26,8.783965110778809,47.363059997558594,IN_BETRIEB,14.07.2020,False,
8330,Stogelenstrasse,38,8.784951210021973,47.362457275390625,IN_BETRIEB,11.08.2018,False,
8330,Stogelenweg,12,8.783185,47.363075,IN_BETRIEB,19.12.2024,False,
8330,Stogelenweg,14,8.783451,47.36285,IN_BETRIEB,19.12.2924,False, 
8331,Strandbadstrasse,5b,8.806047439575195,47.343360900878906,IN_BETRIEB,13.07.2023,False,
8331,Strandbadstrasse,7,8.805765151977539,47.34334182739258,ANMELDUNG,18.07.2023,False,
8331,Strandbadstrasse,22,8.80514907836914,47.34376907348633,IN_BETRIEB,26.11.2015,False,
8331,Strandbadstrasse,30,8.805418968200684,47.34405517578125,IN_BETRIEB,21.11.2016,False,
8331,Strandbadstrasse,34,8.805160522460938,47.34395980834961,IN_BETRIEB,13.06.2018,False,
8331,Strandbadstrasse,5a,8.80611515045166,47.34336853027344,IN_BETRIEB,,False,
8331,Strandbadstrasse,5b,8.806047439575195,47.343360900878906,IN_BETRIEB,13.07.2023,False,
8331,Strandbadstrasse,7,8.805765151977539,47.34334182739258,IN_BETRIEB,29.01.2024,False,
8331,Strandbadstrasse,16,8.805138,47.34353,IN_BETRIEB,04.08.2026,True,Batterie
8330,Sulzbergstrasse,4,8.782905578613281,47.379615783691406,IN_BETRIEB,26.10.2009,False,
8330,Sulzbergstrasse,10,8.784394264221191,47.37930679321289,UNBEKANNT,,False,nicht erstellt
8330,Sunnmattstrasse,5,8.786575,47.362588,ANMELDUNG,28.04.2025,False,
8330,Sunnmattstrasse,6,8.786508,47.36226,ANMELDUNG,07.10.2035,True,Batterie
8330,Tallhof,1,8.768794059753418,47.35551452636719,IN_BETRIEB,27.05.2021,False,
8330,Tollhammerstrasse,1,8.7819242477417,47.37290954589844,IN_BETRIEB,30.11.2016,False,
8330,Tollhammerstrasse,15,8.783463,47.372352,ANMELDUNG,28.01.2026,False,
8330,Tödistrasse,4,8.787056922912598,47.368221282958984,IN_BETRIEB,19.07.2024,False,
8330,Tödistrasse,20,8.788831,47.367326,IN_BETRIEB,12.09.2024,True,Batterie
8330,Tumbelenstrasse,6,8.78254508972168,47.3646354675293,IN_BETRIEB,21.09.2017,False,Chesselhuus
8330,Tumbelenstrasse,54+56,8.787399,47.362909,IN_BETRIEB,05.03.2026,False,WR im 54 HV im 56
8330,Tumbelenstrasse,58,8.787785,47.363074,IN_BETRIEB,05.03.2026,False,
8330,Tumbelenstrasse,60a,8.788342475891113,47.362892150878906,IN_BETRIEB,01.06.2021,False,
8330,Tumbelenstrasse,60f,8.786980628967285,47.361751556396484,IN_BETRIEB,01.06.2021,False,
8330,Tumbelenstrasse,72,8.789376258850098,47.362552642822266,IN_BETRIEB,20.08.2018,False,
8330,Tumbelenstrasse,74,8.789496421813965,47.36226272583008,IN_BETRIEB,04.01.2021,False,
8330,Usterstrasse,18,8.779699325561523,47.36559295654297,IN_BETRIEB,,False,"kein Plan vorhanden, BG2009-0059"
8330,Usterstrasse,25,8.779257774353027,47.365272521972656,IN_BETRIEB,22.11.2017,False,
8330,Usterstrasse,29.2,8.778737,47.3651,IN_BETRIEB,28.05.2024,False
8330,Usterstrasse,31,8.778631210327148,47.36442947387695,IN_BETRIEB,08.03.2019,False,
8330,Usterstrasse,37.1,8.778085,47.365283,IN_BETRIEB,11.09.2025,True, Batterie und Wechselrichter in Usterstrasse 39
8330,Usterstrasse,56,8.775688171386719,47.36582565307617,IN_BETRIEB,,False,"kein Plan vorhanden, BG2008-0100"
8330,Usterstrasse,67,8.774532318115234,47.36543273925781,IN_BETRIEB,08.07.2013,False,
8330,Usterstrasse,100,8.759896,47.360011,IN_BETRIEB,09.02.2022,False
8330,Usterstrasse,100a,8.759554,47.360525,IN_BETRIEB,14.09.2023,False
8330,Waldfriedenstrasse,4,8.797135353088379,47.37497329711914,IN_BETRIEB,25.08.2014,False,
8330,Waldfriedenstrasse,16,8.796187,47.375209,ANMELDUNG,29.05.2025,True,Batterie
8330,Waldfriedenstrasse,18,8.795778274536133,47.375282287597656,IN_BETRIEB,30.04.2022,False,
8330,Wallikerstrasse,30,8.786094665527344,47.370811462402344,IN_BETRIEB,08.02.2021,False,
8330,Wallikerstrasse,75,8.792562,47.373822,ANMELDUNG,25.06.2026,False,
8330,Wallikerstrasse,79,8.793121337890625,47.37399673461914,IN_BETRIEB,11.07.2022,False,
8330,Wallikerstrasse,81,8.793445587158203,47.373905181884766,UNBEKANNT,,False,kein Plan vorhanden
8330,Weidstrasse,4,8.787425994873047,47.369205474853516,IN_BETRIEB,,False,"kein Plan vorhanden, BG2007-0130"
8330,Weidstrasse,11,8.788681030273438,47.36967849731445,IN_BETRIEB,31.10.2023,False,
8330,Weidstrasse,30,8.789392471313477,47.369529724121094,IN_BETRIEB,11.06.2015,False,
8330,Weidstrasse,33,8.789348602294922,47.3699951171875,IN_BETRIEB,07.06.2022,False,
8330,Weidstrasse,34a,8.789536,47.369805,IN_BETRIEB,16.12.2025,True,Batterie
8330,Weidstrasse,36,8.789710998535156,47.36986541748047,IN_BETRIEB,28.11.2023,False,
8330,Weidstrasse,52,8.791171073913574,47.37015914916992,UNBEKANNT,,False,kein Plan vorhanden
8330,Wiesenstrasse,4,8.779352188110352,47.373985290527344,IN_BETRIEB,25.07.2018,False,
8330,Wiesenstrasse,6,8.779196739196777,47.3737678527832,IN_BETRIEB,26.05.2016,False,
8330,Winterhalden,3,8.758599281311035,47.3610725402832,UNBEKANNT,,False,"(BG2009-0032), nach meinem Wissensstand ist es eine thermische Anlage"
8330,Witzbergstrasse,1,8.774374008178711,47.37092208862305,IN_BETRIEB,,False,Chickeria
8330,Witzbergstrasse,18,8.771232604980469,47.370277404785156,IN_BETRIEB,19.09.2023,False,
8330,Witzbergstrasse,25,8.77010726928711,47.36897277832031,IN_BETRIEB,12.12.2023,False,
8330,Zelglistrasse,7,8.7848539352417,47.36807632446289,IN_BETRIEB,08.12.2020,False,
